Iterations,Markets visited,runtimes,population_size
443.0,18.0,17.172,200.0
443.0,16.0,15.923175,200.0
443.0,18.0,17.491183,200.0
443.0,18.0,16.623822,200.0
524.0,18.0,19.631386,200.0
524.0,17.0,19.36165,200.0
524.0,17.0,19.714884,200.0
524.0,17.0,20.121571,200.0
524.0,17.0,19.163532,200.0
524.0,16.0,19.12204,200.0
524.0,18.0,19.812661,200.0
524.0,17.0,18.874769,200.0
524.0,18.0,19.687135,200.0
524.0,18.0,19.073855,200.0
621.0,18.0,21.989648,200.0
621.0,18.0,22.060962,200.0
621.0,18.0,22.552336,200.0
621.0,18.0,20.850737,200.0
621.0,18.0,21.302645,200.0
621.0,18.0,22.149369,200.0
621.0,18.0,22.488662,200.0
621.0,17.0,21.917155,200.0
621.0,17.0,21.988457,200.0
621.0,18.0,22.062594,200.0
736.0,17.0,25.889172,200.0
736.0,18.0,25.228161,200.0
736.0,18.0,25.799895,200.0
736.0,18.0,26.774601,200.0
736.0,18.0,26.027118,200.0
736.0,17.0,24.928916,200.0
736.0,17.0,25.721586,200.0
736.0,16.0,25.6071,200.0
736.0,17.0,26.232517,200.0
736.0,17.0,26.466927,200.0
871.0,17.0,28.487589,200.0
871.0,17.0,29.66912,200.0
871.0,16.0,28.505035,200.0
871.0,16.0,27.236203,200.0
871.0,18.0,30.369071,200.0
871.0,17.0,29.981456,200.0
871.0,16.0,27.075923,200.0
871.0,17.0,28.851694,200.0
871.0,17.0,31.050955,200.0
871.0,17.0,29.664571,200.0
1032.0,18.0,37.095123,200.0
1032.0,17.0,36.770282,200.0
1032.0,17.0,36.084801,200.0
1032.0,17.0,36.075624,200.0
1032.0,17.0,35.647309,200.0
1032.0,17.0,38.258273,200.0
1032.0,17.0,37.105646,200.0
1032.0,17.0,36.420007,200.0
1032.0,17.0,37.39499,200.0
1032.0,17.0,37.342523,200.0
1223.0,17.0,43.526117,200.0
1223.0,17.0,42.029869,200.0
1223.0,17.0,43.203122,200.0
1223.0,18.0,44.172676,200.0
1223.0,17.0,43.505089,200.0
1223.0,18.0,46.932634,200.0
1223.0,18.0,47.919962,200.0
1223.0,18.0,47.769393,200.0
1223.0,18.0,45.346495,200.0
1223.0,18.0,47.579675,200.0
1448.0,18.0,56.065985,200.0
1448.0,18.0,53.014871,200.0
1448.0,17.0,56.52517,200.0
1448.0,18.0,55.014748,200.0
1448.0,17.0,55.845618,200.0
1448.0,17.0,54.310709,200.0
1448.0,17.0,56.301501,200.0
1448.0,18.0,53.761681,200.0
1448.0,17.0,53.876115,200.0
1448.0,18.0,54.761823,200.0
1715.0,18.0,64.977119,200.0
1715.0,18.0,64.015956,200.0
1715.0,18.0,64.781679,200.0
1715.0,18.0,64.409808,200.0
1715.0,18.0,64.698579,200.0
1715.0,18.0,65.402465,200.0
1715.0,18.0,64.655839,200.0
1715.0,18.0,63.758643,200.0
1715.0,18.0,63.591289,200.0
1715.0,18.0,62.447977,200.0
2032.0,17.0,71.771603,200.0
2032.0,17.0,72.6383,200.0
2032.0,17.0,72.067993,200.0
2032.0,17.0,73.27185,200.0
2032.0,17.0,71.725578,200.0
2032.0,18.0,73.930045,200.0
2032.0,18.0,73.219679,200.0
2032.0,18.0,74.963835,200.0
2032.0,18.0,74.974316,200.0
2032.0,18.0,73.557476,200.0
2407.0,18.0,86.749042,200.0
2407.0,18.0,87.525147,200.0
2407.0,18.0,89.068268,200.0
2407.0,18.0,89.078262,200.0
2407.0,18.0,88.923567,200.0
2407.0,18.0,86.682927,200.0
2407.0,18.0,88.08837,200.0
2407.0,18.0,87.829686,200.0
2407.0,18.0,87.456907,200.0
2407.0,18.0,86.273803,200.0
2851.0,17.0,106.360874,200.0
2851.0,17.0,104.762704,200.0
2851.0,17.0,104.922717,200.0
2851.0,17.0,105.177427,200.0
2851.0,17.0,103.471646,200.0
2851.0,17.0,106.305049,200.0
2851.0,17.0,103.956548,200.0
2851.0,17.0,104.839538,200.0
2851.0,17.0,106.479629,200.0
2851.0,17.0,105.586619,200.0
3377.0,18.0,126.244521,200.0
3377.0,18.0,126.134406,200.0
3377.0,18.0,125.565692,200.0
3377.0,18.0,125.297115,200.0
3377.0,18.0,123.180152,200.0
3377.0,18.0,121.344745,200.0
3377.0,18.0,120.989864,200.0
3377.0,18.0,119.779735,200.0
3377.0,18.0,118.637384,200.0
3377.0,18.0,123.238854,200.0
4000.0,18.0,144.278611,200.0
4000.0,18.0,145.472145,200.0
4000.0,18.0,143.579324,200.0
4000.0,18.0,141.705462,200.0
4000.0,18.0,144.087157,200.0
4000.0,18.0,143.387554,200.0
4000.0,18.0,143.622535,200.0
4000.0,18.0,146.706699,200.0
4000.0,18.0,145.23932,200.0
4000.0,18.0,143.195971,200.0
