Iterations,Markets visited,runtimes,population_size
443.0,17.0,15.29854,200.0
443.0,17.0,12.264799,200.0
443.0,18.0,13.835685,200.0
443.0,17.0,15.107194,200.0
443.0,17.0,15.035207,200.0
524.0,18.0,18.298984,200.0
524.0,17.0,16.182267,200.0
524.0,17.0,16.526977,200.0
524.0,17.0,17.771983,200.0
524.0,17.0,17.652339,200.0
524.0,17.0,18.096319,200.0
524.0,17.0,17.93493,200.0
524.0,18.0,18.069196,200.0
524.0,17.0,16.345199,200.0
524.0,17.0,17.867508,200.0
621.0,17.0,20.829329,200.0
621.0,18.0,21.286847,200.0
621.0,18.0,21.619851,200.0
621.0,18.0,21.566514,200.0
621.0,17.0,21.414726,200.0
621.0,18.0,19.314521,200.0
621.0,18.0,20.85923,200.0
621.0,18.0,22.103191,200.0
621.0,18.0,20.979845,200.0
621.0,17.0,21.175697,200.0
736.0,18.0,25.151177,200.0
736.0,18.0,24.898781,200.0
736.0,18.0,24.13264,200.0
736.0,18.0,22.963068,200.0
736.0,18.0,23.635888,200.0
736.0,18.0,25.489869,200.0
736.0,18.0,25.250859,200.0
736.0,17.0,25.229541,200.0
736.0,17.0,25.086576,200.0
736.0,16.0,22.164055,200.0
871.0,17.0,29.860983,200.0
871.0,17.0,28.591825,200.0
871.0,16.0,23.996797,200.0
871.0,18.0,29.609954,200.0
871.0,18.0,30.523171,200.0
871.0,18.0,30.436974,200.0
871.0,17.0,29.283365,200.0
871.0,17.0,29.766503,200.0
871.0,17.0,29.271098,200.0
871.0,18.0,28.744062,200.0
1032.0,17.0,35.42899,200.0
1032.0,17.0,35.019918,200.0
1032.0,18.0,35.997815,200.0
1032.0,17.0,35.965668,200.0
1032.0,17.0,37.166179,200.0
1032.0,18.0,38.705582,200.0
1032.0,17.0,36.033176,200.0
1032.0,18.0,36.385332,200.0
1032.0,18.0,36.909117,200.0
1032.0,17.0,36.52513,200.0
1223.0,17.0,41.726858,200.0
1223.0,19.0,38.733907,200.0
1223.0,18.0,43.306042,200.0
1223.0,17.0,42.668023,200.0
1223.0,18.0,43.155562,200.0
1223.0,17.0,39.078661,200.0
1223.0,17.0,38.694607,200.0
1223.0,18.0,40.363772,200.0
1223.0,18.0,41.194959,200.0
1223.0,18.0,40.602683,200.0
1448.0,18.0,50.58314,200.0
1448.0,18.0,47.533863,200.0
1448.0,17.0,48.56129,200.0
1448.0,18.0,50.997583,200.0
1448.0,17.0,48.937231,200.0
1448.0,18.0,48.446119,200.0
1448.0,18.0,50.603405,200.0
1448.0,18.0,50.176429,200.0
1448.0,17.0,49.48435,200.0
1448.0,18.0,49.053514,200.0
1715.0,18.0,59.688413,200.0
1715.0,18.0,61.550439,200.0
1715.0,18.0,59.94759,200.0
1715.0,18.0,59.308112,200.0
1715.0,18.0,60.193452,200.0
1715.0,18.0,59.437486,200.0
1715.0,18.0,59.565543,200.0
1715.0,18.0,55.647871,200.0
1715.0,18.0,60.50467,200.0
1715.0,18.0,57.567204,200.0
2032.0,18.0,70.901458,200.0
2032.0,18.0,68.706777,200.0
2032.0,18.0,70.338997,200.0
2032.0,18.0,71.192205,200.0
2032.0,18.0,65.171746,200.0
2032.0,17.0,68.113132,200.0
2032.0,17.0,67.569541,200.0
2032.0,17.0,69.876808,200.0
2032.0,17.0,68.874731,200.0
2032.0,17.0,68.431415,200.0
2407.0,17.0,78.54166,200.0
2407.0,17.0,77.66127,200.0
2407.0,17.0,81.571786,200.0
2407.0,17.0,83.878592,200.0
2407.0,17.0,81.098839,200.0
2407.0,17.0,81.072934,200.0
2407.0,17.0,82.619825,200.0
2407.0,17.0,80.264837,200.0
2407.0,17.0,76.891787,200.0
2407.0,17.0,82.053469,200.0
2851.0,17.0,99.757655,200.0
2851.0,17.0,94.986275,200.0
2851.0,17.0,99.766405,200.0
2851.0,17.0,100.146402,200.0
2851.0,17.0,99.680041,200.0
2851.0,17.0,100.248634,200.0
2851.0,17.0,99.50754,200.0
2851.0,17.0,94.033494,200.0
2851.0,17.0,99.329289,200.0
2851.0,17.0,102.220554,200.0
3377.0,18.0,118.672767,200.0
3377.0,18.0,117.806583,200.0
3377.0,18.0,116.113346,200.0
3377.0,18.0,111.100711,200.0
3377.0,18.0,117.980837,200.0
3377.0,17.0,113.795833,200.0
3377.0,17.0,113.597338,200.0
3377.0,17.0,114.358546,200.0
3377.0,17.0,115.615351,200.0
3377.0,17.0,115.217298,200.0
4000.0,19.0,138.86086,200.0
4000.0,19.0,137.100175,200.0
4000.0,19.0,139.626688,200.0
4000.0,19.0,136.257725,200.0
4000.0,19.0,135.612334,200.0
4000.0,19.0,138.794879,200.0
4000.0,19.0,135.048086,200.0
4000.0,19.0,138.492457,200.0
4000.0,19.0,138.235635,200.0
4000.0,19.0,134.875282,200.0
